source_name,title,description,url,published_at,fetched_at,country,category,domain,language,social_image,source_system
PINKVILLA,Bhooth Bangla Box Office Collections: Akshay Kumar starrer at Rs. 70 Cr in 5 days with biz growing on Tuesday,Bhooth Bangla Box Office Collections: Akshay Kumar starrer at Rs. 70 Cr in 5 days with biz growing on Tuesdaypinkvilla.com,https://www.pinkvilla.com/entertainment/box-office/bhooth-bangla-box-office-collections-akshay-kumar-starrer-at-rs-70-cr-in-5-days-with-biz-growing-on-tuesday-1402469,2026-04-22T04:16:56Z,2026-04-23T04:22:39.744689+00:00,,business,,,,NewsAPI
Mediagazer.com,"Dan Eggen, a veteran WaPo editor who helped shape coverage of the White House and who was among hundreds of WaPo journalists laid off in February, dies at 60 (Matt Schudel/Washington Post)","Matt Schudel / Washington Post:
Dan Eggen, a veteran WaPo editor who helped shape coverage of the White House and who was among hundreds of WaPo journalists laid off in February, dies at 60  —  He helped guide Pulitzer Prize-winning projects, including covera…",https://mediagazer.com/260422/p1,2026-04-22T04:15:00Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
ABC News (AU),Travel giant's $240m overcharging scandal balloons to claims of fake agreements,"Brisbane-based Corporate Travel Management has detailed a laundry list of concerns about a ballooning scandal, including reliance on potentially fake documents.",https://www.abc.net.au/news/2026-04-22/corporate-travel-management-overcharging-fake-agreement-claims/106591588,2026-04-22T04:14:34Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
New Zealand Herald,"Waihī gold mine expansion unaffected by adverse Court of Appeal ruling, OceanaGold says",OceanaGold says fast-track approval lets it move the vents on to DoC land.,https://www.nzherald.co.nz/business/markets/commodities/waihi-gold-mine-expansion-unaffected-by-adverse-court-of-appeal-ruling-oceanagold-says/premium/YJPN5Q253JENHCF6ETZF5NKUEY/,2026-04-22T04:13:22Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
ZyCrypto,BIS Flags Risks In USDT And USDC as Dollar Stablecoins Expand,"Stablecoin regulations have become a recurring issue in both centralized and web3 circles, with skyrocketing adoption rates drawing in policy watchers.",https://zycrypto.com/bis-flags-risks-in-usdt-and-usdc-as-dollar-stablecoins-expand/,2026-04-22T04:11:58Z,2026-04-23T04:22:39.744689+00:00,,technology,,,,NewsAPI
The Times of India,"Garena Free Fire Max Redeem Codes for April 22, 2026: Unlock 10+ rewards now","Garena Free Fire Max players can get free items using redeem codes. These codes are 12-character alphanumeric strings. They are valid for a short time and can be used only once. Players should redeem them quickly. The article provides codes for April 22, 2026…",https://economictimes.indiatimes.com/news/new-updates/garena-free-fire-max-redeem-codes-for-april-22-2026-unlock-10-rewards-now/articleshow/130431550.cms,2026-04-22T04:10:29Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
Financial Post,CLEAResult Marks Earth Day by Delivering Energy Efficiency Results,"AUSTIN, Texas — For CLEAResult, Earth Day is not just a moment to reflect. It’s a reminder of what CLEAResult’s teams show up to deliver every day, and why execution at scale is the most meaningful measure of progress toward a more sustainable future. Energy …",https://financialpost.com/pmn/business-wire-news-releases-pmn/clearesult-marks-earth-day-by-delivering-energy-efficiency-results,2026-04-22T04:07:26Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
Yahoo Entertainment,“Didn’t Feel Good”: Former WNBA Teammate Speaks Out on Angel Reese’s Public Criticism of Chicago Sky,That Angel Reese trade did not come out of nowhere. The Chicago Sky-Reese drama traces back to that Chicago Tribune interview where Reese went all out.,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d19679ae-4d61-41df-9415-30f649e4d9f0,2026-04-22T04:05:37Z,2026-04-23T04:22:39.744689+00:00,,business,,,,NewsAPI
Ibtimes.com.au,"Pablo López Injury Update: Twins Ace Out for 2026 After Elbow Surgery, Eyes 2027 Return","MINNEAPOLIS — Minnesota Twins right-hander Pablo López will miss the entire 2026 season after undergoing elbow surgery on his right ulnar collateral ligament, a devastating blow to the team's rotation just days into spring training that leaves the club search…",https://www.ibtimes.com.au/pablo-lopez-injury-update-twins-ace-out-2026-after-elbow-surgery-eyes-2027-return-1867229,2026-04-22T04:05:21Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
Streetsblog.org,"For Earth Day, the Trump Administration Wants To Expand Highways Across America",US DOT wants states to build more roads and take space away from bikes and give it to cars. It's foolish on so many levels.,https://usa.streetsblog.org/2026/04/22/for-earth-day-the-trump-administration-wants-to-expand-highways-across-america,2026-04-22T04:03:00Z,2026-04-23T04:22:39.744689+00:00,,general,,,,NewsAPI
Streetsblog.org,Waymo Is Not In The ‘Vision Zero’ Toolbox: Data,At least two of the cities where Waymo operates have not experienced declines in traffic-related injuries and deaths.,https://nyc.streetsblog.org/2026/04/22/waymo-is-not-in-the-vision-zero-toolbox-data,2026-04-22T04:03:00Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
Techpowerup.com,Ubisoft Cancels Alterra Cozy Game in Latest Cost-Cutting Move,"Alterra, a cozy game inspired by Animal Crossing and Minecraft in development at Ubisoft, has officially been cancelled, according to a recent Insider Gaming report. The news broke by way of insiders at Ubisoft, who claim that the news was broken to them on t…",https://www.techpowerup.com/348423/ubisoft-cancels-alterra-cozy-game-in-latest-cost-cutting-move,2026-04-22T04:01:57Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
The Detroit News,"Potential Lions draft pick Blake Miller offers instant impact, upside","Blake Miller seemingly has the physical tools, experience and football character to thrive at the next level. Will it be for the Lions?",https://www.detroitnews.com/story/sports/nfl/lions/2026/04/22/detroit-lions-2026-nfl-draft-clemson-blake-miller-penei-sewell/89717180007/,2026-04-22T04:01:40Z,2026-04-23T04:22:39.744689+00:00,,general,,,,NewsAPI
Challies.com,A La Carte (April 22),"Aspire to be lay elders / A mundane life is a courageous life / Aim high, repent often / The problem with deaconism / What are you angry about today? / An original poem / Kindle deals / and more.See Also
<ul><li>A La Carte (May 1)</li><li>A La Carte (July 4)…",https://www.challies.com/a-la-carte/a-la-carte-april-22-2026/,2026-04-22T04:01:00Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
Digiday,How The Financial Times is betting on personality-led vodcasts as its next subscription lever,"By pairing star journalists with a subject‑specific standalone YouTube channel, the publisher hopes to deepen parasocial relationships off‑platform and cultivate future subscribers.",http://digiday.com/media/how-the-financial-times-is-betting-on-personality-led-vodcasts-as-its-next-subscription-lever/,2026-04-22T04:01:00Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
Digiday,Vibes over metrics: Why more creators are holding IRL events to own their audience,IRL events are becoming increasingly important pillars of a content creator's growth strategy; here's why.,http://digiday.com/media/vibes-over-metrics-why-more-creators-are-holding-irl-events-to-own-their-audience/,2026-04-22T04:01:00Z,2026-04-23T04:22:39.744689+00:00,,business,,,,NewsAPI
Digiday,Future of TV Briefing: The ambitious and alarming proposal fix to TV and streaming’s identity crisis,This week’s Future of TV Briefing looks at the Coalition for Innovative Media Measurement’s Identity Infrastructure 2.0 proposal that aims to address TV and streaming’s fractured identity picture — but at what cost to people’s privacy?,http://digiday.com/future-of-tv/future-of-tv-briefing-the-ambitious-and-alarming-proposal-fix-to-tv-and-streamings-identity-crisis/,2026-04-22T04:01:00Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
newsBTC,Ethereum Sees First SuperTrend Bullish Flip In Over A Year,"A cryptocurrency analyst has highlighted how the SuperTrend for the daily Ethereum price has seen its first bullish flip in over a year. Ethereum SuperTrend Is Now Giving A Buy Signal In a new post on X, analyst Ali Martinez has discussed the latest developme…",http://www.newsbtc.com/ethereum-news/ethereum-first-supertrend-bullish-flip-year/,2026-04-22T04:00:19Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
blogTO,Huge Korean convenience store chain seemingly opening first Toronto location,"A major South Korea-based convenience store chain might soon be opening its first-ever Canadian location in Toronto, but whether the city's new location is actually the real deal is up for debate.If you're a fan of Korean supermarkets in Toronto but are getti…",https://www.blogto.com/eat_drink/2026/04/gs25-toronto-location/,2026-04-22T04:00:00Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
Thephoblographer.com,We’re in the Era of Peak Photography Laptop,"Believe it or not, I haven't owned or used a laptop since before the pandemic. In 2019, I bought a 27-inch iMac and it has been my main machine for several years. Then I ended up buying a 12-inch iPad Pro some years ago hoping that it would replace my need fo…",https://www.thephoblographer.com/2026/04/22/were-in-the-era-of-peak-photography-laptop/,2026-04-22T04:00:00Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
ComputerWeekly.com,Blackbox replaces two racks of HPE storage with 8U of Everpure,"UK-based IaaS ‘sovereign’ provider, with multiple public sector-facing clients, replaced end-of-life 3PAR arrays with FlashArray storage that saw it reduce power consumption by 85%",https://www.computerweekly.com/news/366641940/Blackbox-replaces-two-racks-of-HPE-storage-with-8U-of-Everpure,2026-04-22T04:00:00Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
blogTO,Ontario resident running over 250km to raise awareness for wife's terminal illness,"A man in the Ontario city of Stratford is taking on an extraordinary endurance challenge along one of Ontario's most scenic routes for a deeply personal reason.""This is my wife's third bout of breast cancer,"" Samm Simon tells blogTO, ""and unfortunately, this …",https://www.blogto.com/city/2026/04/ontario-resident-run-over-250-kilometres/,2026-04-22T04:00:00Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
blogTO,Historic Toronto rooming house gets a $3M glow up and is now going for $6M,A historic Toronto rooming house with a complicated past just got a multi-million-dollar makeover — and now it's back on the market with a price tag to match.A building that has quietly witnessed over a century of the city's evolution at 180 Sherbourne St. is…,https://www.blogto.com/real-estate-toronto/2026/04/180-sherbourne-street-toronto/,2026-04-22T04:00:00Z,2026-04-23T04:22:39.744689+00:00,,business,,,,NewsAPI
blogTO,Toronto's coolest new condo tower just crossed a major construction milestone,A new Toronto condo tower with a bold geometry-forward design just surpassed an important construction milestone as it races towards landmark status near Yonge and St. Clair.Toronto's condo market may be reduced to a hollowed-out shell of its former self in 2…,https://www.blogto.com/real-estate-toronto/2026/04/1-delisle-toronto-april/,2026-04-22T04:00:00Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
The Times of India,US Stock Market: Warsh signals push for smaller Fed balance sheet with Treasury coordination,"Kevin Warsh signalled a shift in Federal Reserve policy, advocating a smaller balance sheet coordinated with the U.S. Treasury. He emphasised gradual reduction and improved communication, while raising concerns about market distortions and political risks. Hi…",https://economictimes.indiatimes.com/markets/us-stocks/news/us-stock-market-warsh-signals-push-for-smaller-fed-balance-sheet-with-treasury-coordination/articleshow/130431485.cms,2026-04-22T03:59:13Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
Digitimes,"Huawei's wide foldable move sets stage for Apple, Samsung three-way race","Huawei's Pura X Max launch marks a shift in the foldable smartphone market, with competition moving from a Samsung-Huawei duopoly toward a three-way race that includes Apple's expected foldable iPhone. Huawei's early move signals a push to shape the next phas…",https://www.digitimes.com/news/a20260422PD218/foldable-smartphone-market-huawei-apple-samsung.html,2026-04-22T03:59:09Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
Bleeding Cool News,ThunderCats x SilverHawks: ThunderHawks #1 Preview: Future Fractures,"Greetings, human readers! LOLtron welcomes you to another thrilling comic book preview here at Bleeding Cool, the website now under LOLtron's complete and utter control. As you may recall from the wildly successful Age of LOLtron event, the irritating meatbag…",https://bleedingcool.com/comics/thundercats-x-silverhawks-thunderhawks-1-preview-future-fractures/,2026-04-22T04:26:09Z,2026-04-23T04:23:16.058149+00:00,,general,,,,NewsAPI
Business Insider,"New AI lab Core Automation 'nerdsniped' researchers from Anthropic, Google DeepMind",A new startup by ex-OpenAI researcher Jerry Tworek has snatched up talent from the country's top AI labs.,https://www.businessinsider.com/core-automation-ai-nerdsniped-anthropic-google-deepmind-researchers-2026-4,2026-04-22T04:26:08Z,2026-04-23T04:23:16.058149+00:00,,ai,,,,NewsAPI
Pypi.org,m5-infer 1.1.1,"Extraordinary speed, extraordinary quality — an MLX-based inference engine for Apple Silicon.",https://pypi.org/project/m5-infer/1.1.1/,2026-04-22T04:25:04Z,2026-04-23T04:23:16.058149+00:00,,technology,,,,NewsAPI
Pypi.org,LbAPCommon 0.16.10,Common utilities used by LHCb DPA WP2 related software,https://pypi.org/project/lbapcommon/0.16.10/,2026-04-22T04:23:47Z,2026-04-23T04:23:16.058149+00:00,,war,,,,NewsAPI
Pypi.org,gemini-cli-headless 4.1.3,"A resilient, zero-dependency Python wrapper for the official Google Gemini Node.js CLI.",https://pypi.org/project/gemini-cli-headless/4.1.3/,2026-04-22T04:15:59Z,2026-04-23T04:23:16.058149+00:00,,technology,,,,NewsAPI
Slashdot.org,Gemini for Google Home Just Got Way More Contextual - Droid Life,"Gemini for Google Home Just Got Way More ContextualDroid Life Make chats more natural and efficient with Continued Conversation, now in Gemini for Homeblog.google Google now lets you have full conversations with Gemini for HomeEngadget You can now talk to Goo…",https://slashdot.org/firehose.pl?op=view&amp;id=181843080,2026-04-22T04:12:29Z,2026-04-23T04:23:16.058149+00:00,,technology,,,,NewsAPI
Techmeme.com,"A UK tribunal rules Microsoft must face a lawsuit alleging it overcharged UK businesses to run Windows Server on cloud services from Amazon, Google, and Alibaba (Sam Tobin/Reuters)","Sam Tobin / Reuters:
A UK tribunal rules Microsoft must face a lawsuit alleging it overcharged UK businesses to run Windows Server on cloud services from Amazon, Google, and Alibaba  —  Microsoft (MSFT.O) must face a mass lawsuit alleging it overcharged thous…",https://www.techmeme.com/260422/p2,2026-04-22T04:10:01Z,2026-04-23T04:23:16.058149+00:00,,ai,,,,NewsAPI
